is_canceled,lead_time,arrival_date_month,meal,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,length_stay,number_guest,change_room_type
0,11,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,110.5,0,1,2,2.0,0
0,3,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,131.0,0,1,2,2.0,0
0,13,July,HB,Online TA,TA/TO,G,G,2,No Deposit,0,Transient,185.0,1,1,2,3.0,0
0,108,July,BB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,87.3,0,2,2,2.0,0
0,91,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,73.8,0,1,2,2.0,0
0,37,July,BB,Online TA,TA/TO,C,C,0,No Deposit,0,Transient,120.0,0,1,3,2.0,0
0,21,July,BB,Direct,Direct,A,C,0,No Deposit,0,Transient,98.0,0,1,3,2.0,1
0,106,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,96.3,0,2,3,2.0,0
0,30,July,FB,Direct,Direct,F,F,0,No Deposit,0,Transient-Party,197.0,0,1,4,2.0,0
0,30,July,FB,Direct,Direct,F,F,0,No Deposit,0,Transient-Party,197.0,0,1,4,2.0,0
1,51,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,123.0,0,0,5,2.0,0
0,79,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,82.0,0,2,5,2.0,0
0,21,July,HB,Direct,Direct,C,C,1,No Deposit,0,Transient,165.0,1,3,5,4.0,0
0,35,July,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,149.4,0,0,5,4.0,0
0,78,July,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,106.84,1,2,7,2.0,0
0,31,July,HB,Direct,Direct,D,D,1,No Deposit,0,Transient,161.0,1,1,7,2.0,0
0,78,July,HB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,134.43,0,2,7,2.0,0
0,78,July,HB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,144.43,1,2,7,2.0,0
0,44,July,HB,Offline TA/TO,TA/TO,E,E,2,No Deposit,0,Transient,152.0,0,0,7,1.0,0
0,34,July,HB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,125.54,0,3,7,3.0,0
0,87,July,FB,Offline TA/TO,TA/TO,C,C,0,No Deposit,0,Transient,133.83,0,2,7,4.0,0
0,11,July,BB,Direct,Direct,C,C,0,No Deposit,0,Transient,159.75,1,0,8,4.0,0
0,115,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,2,9,2.0,0
0,86,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,112.2,0,0,10,2.0,0
0,41,July,BB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,110.6,0,0,11,3.0,0
0,32,July,BB,Online TA,TA/TO,C,C,0,No Deposit,0,Transient,105.9,0,0,13,2.0,0
0,34,July,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,95.27,0,3,7,3.0,0
0,34,July,HB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,108.83,0,1,7,2.0,0
1,100,July,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,153.96,0,0,5,3.0,0
0,44,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,0,5,2.0,0
0,304,July,BB,Direct,TA/TO,A,A,1,No Deposit,0,Transient,90.67,0,1,6,3.0,0
1,36,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,126.67,0,0,6,2.0,0
0,117,July,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,144.4,0,1,6,3.0,0
0,70,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,99.5,1,2,6,2.0,0
0,110,July,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,139.4,0,1,7,2.0,0
1,109,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,73.8,0,1,7,2.0,0
0,33,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,89.97,0,1,4,2.0,0
0,33,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,123.0,0,0,4,2.0,0
0,33,July,BB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,123.0,0,0,4,2.0,0
0,0,July,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,123.0,0,0,1,1.0,0
0,0,July,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,144.9,0,1,1,2.0,0
0,0,July,BB,Direct,Direct,G,G,0,No Deposit,0,Transient,153.0,0,0,1,2.0,0
0,0,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,131.0,0,1,1,2.0,0
0,84,July,HB,Corporate,Corporate,A,A,0,No Deposit,0,Transient,100.0,1,0,2,2.0,0
0,71,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,65.5,0,0,2,2.0,0
0,16,July,BB,Online TA,TA/TO,C,C,0,No Deposit,0,Transient,123.0,0,1,2,2.0,0
0,54,July,BB,Online TA,TA/TO,E,F,0,No Deposit,0,Transient,123.0,0,0,3,2.0,1
0,8,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,131.0,0,0,3,2.0,0
0,36,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,104.68,1,0,7,2.0,0
0,40,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,166.0,0,0,7,2.0,0
1,59,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,111.25,0,2,8,2.0,0
0,79,July,HB,Direct,Direct,G,G,1,No Deposit,0,Transient,213.75,0,0,8,4.0,0
0,32,July,HB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,178.0,1,0,10,2.0,0
0,110,July,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,113.9,0,1,7,2.0,0
0,33,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,129.29,1,0,7,2.0,0
0,53,July,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,153.0,1,0,1,4.0,0
0,2,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,98.0,1,2,1,2.0,0
0,8,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,169.0,1,2,6,3.0,0
1,72,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,93.0,0,2,6,2.0,0
0,12,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,132.29,0,0,7,2.0,0
0,48,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,123.0,0,1,7,2.0,0
0,90,July,FB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,117.22,0,1,7,2.0,0
0,34,July,HB,Offline TA/TO,TA/TO,D,D,1,No Deposit,0,Transient,149.0,0,1,7,3.0,0
1,58,July,BB,Direct,Direct,C,C,0,No Deposit,0,Transient,164.57,0,1,7,4.0,0
0,59,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,107.0,0,0,7,2.0,0
0,90,July,FB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,117.22,1,2,7,3.0,0
0,116,July,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,119.25,0,0,7,2.0,0
0,31,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,123.0,0,0,7,2.0,0
1,51,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,105.71,0,0,7,2.0,0
0,48,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,123.0,0,1,7,2.0,0
0,59,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,144.43,1,2,7,2.0,0
1,97,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,126.0,0,1,8,2.0,0
0,12,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,148.3,1,2,9,2.0,0
0,64,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,125.22,0,1,9,2.0,0
0,31,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,123.0,0,0,11,2.0,0
0,59,July,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,130.0,1,1,11,2.0,0
1,55,July,BB,Offline TA/TO,TA/TO,D,D,2,No Deposit,0,Contract,133.16,0,1,14,12.0,0
0,81,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,78.84,0,0,7,2.0,0
0,1,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,80.1,0,0,1,2.0,0
0,34,July,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,193.0,0,1,2,4.0,0
0,13,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,88.2,0,0,2,2.0,0
0,40,July,BB,Online TA,TA/TO,F,E,0,No Deposit,0,Transient,90.71,0,0,2,2.0,1
0,1,July,BB,Online TA,TA/TO,A,B,0,No Deposit,0,Transient,114.5,0,1,2,2.0,1
0,34,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.2,0,1,2,2.0,0
0,88,July,BB,Offline TA/TO,TA/TO,D,D,1,No Deposit,0,Contract,79.5,0,0,3,2.0,0
0,9,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,117.9,0,3,3,2.0,0
1,24,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,128.0,0,0,3,2.0,0
0,97,July,BB,Offline TA/TO,TA/TO,A,D,0,No Deposit,0,Transient,90.95,0,0,4,2.0,1
0,60,July,BB,Online TA,TA/TO,E,E,2,No Deposit,0,Transient,107.0,0,2,4,3.0,0
0,100,July,BB,Direct,Direct,G,G,0,No Deposit,0,Transient,130.05,1,1,4,4.0,0
0,50,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,123.0,0,0,5,2.0,0
1,47,July,BB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,103.8,0,0,5,2.0,0
0,8,July,BB,Online TA,TA/TO,H,H,0,No Deposit,0,Transient,196.0,0,1,5,4.0,0
0,34,July,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,149.4,1,0,5,2.0,0
0,47,July,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,175.71,0,0,7,2.0,0
0,115,July,HB,Offline TA/TO,TA/TO,A,A,1,No Deposit,0,Transient-Party,119.7,0,2,7,3.0,0
1,79,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,100.86,0,1,7,2.0,0
0,91,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,100.86,0,0,7,2.0,0
0,98,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient-Party,82.0,0,3,2,2.0,0
0,109,July,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient,73.8,0,1,2,2.0,1
0,0,July,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient,117.9,1,0,2,2.0,1
0,98,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient-Party,82.0,0,3,2,2.0,0
0,0,July,BB,Direct,Direct,L,H,0,No Deposit,0,Transient,150.0,0,0,2,4.0,1
0,9,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,161.0,1,2,2,2.0,0
0,62,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,64.0,0,2,2,2.0,0
1,45,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,123.0,0,0,2,2.0,0
0,42,July,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,110.0,1,0,3,2.0,1
0,54,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,88.2,1,1,3,2.0,0
0,51,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,130.0,1,0,3,2.0,0
0,54,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,88.2,0,1,3,2.0,0
0,58,July,HB,Direct,Direct,E,F,2,No Deposit,0,Transient,165.0,1,1,3,2.0,1
0,0,July,BB,Corporate,Corporate,A,A,0,No Deposit,0,Transient,114.0,0,0,4,1.0,0
1,60,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,79.5,0,0,5,2.0,0
1,321,July,HB,Direct,TA/TO,A,A,0,No Deposit,0,Transient,132.8,0,1,5,2.0,0
0,40,July,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,120.0,0,2,5,2.0,0
1,51,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,79.5,0,0,5,2.0,0
0,38,July,BB,Direct,Direct,D,E,0,No Deposit,0,Transient,120.0,0,0,5,2.0,1
1,75,July,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,144.2,0,1,5,2.0,0
0,101,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,107.2,0,0,5,2.0,0
1,42,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,120.0,0,0,5,2.0,0
0,40,July,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,120.0,0,2,5,2.0,0
0,109,July,HB,Direct,Direct,E,E,0,No Deposit,0,Transient,163.8,0,1,5,3.0,0
1,81,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,98.5,0,2,6,2.0,0
1,98,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,130.5,0,0,6,2.0,0
0,32,July,HB,Offline TA/TO,TA/TO,D,C,2,No Deposit,0,Transient,153.0,0,0,6,1.0,1
0,72,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,98.5,0,2,6,2.0,0
0,115,July,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,119.7,0,2,7,2.0,0
0,118,July,FB,Direct,Direct,D,D,0,No Deposit,0,Transient,184.6,0,1,7,2.0,0
0,81,July,HB,Direct,Direct,E,E,0,No Deposit,0,Transient,181.22,0,2,7,3.0,0
1,95,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,100.86,0,1,7,2.0,0
0,16,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,100.2,1,3,1,2.0,0
0,56,July,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,134.25,1,0,4,2.0,0
0,88,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,96.3,0,0,8,2.0,0
0,41,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,83.09,0,2,9,2.0,0
1,40,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,105.5,0,0,1,2.0,0
0,1,July,BB,Corporate,Corporate,A,A,0,No Deposit,0,Transient,134.0,0,0,1,1.0,0
0,1,July,BB,Online TA,TA/TO,A,A,2,No Deposit,0,Transient,8.0,0,1,1,2.0,0
0,1,July,BB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,146.0,1,1,2,2.0,0
1,76,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,126.0,0,2,4,2.0,0
0,0,July,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient,111.15,0,1,4,2.0,1
0,49,July,BB,Online TA,TA/TO,E,F,1,No Deposit,0,Transient,136.2,0,2,5,2.0,1
0,76,July,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,101.8,0,0,5,2.0,0
0,73,July,HB,Direct,Direct,A,A,0,No Deposit,0,Transient-Party,127.0,0,1,6,2.0,0
0,73,July,HB,Direct,Direct,E,E,0,No Deposit,0,Transient-Party,161.5,0,2,6,3.0,0
0,317,July,HB,Direct,TA/TO,H,G,1,No Deposit,0,Transient,230.67,1,2,6,4.0,1
1,112,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,65.7,0,1,7,1.0,0
0,6,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,180.0,1,2,7,2.0,0
0,8,July,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,168.57,0,1,7,2.0,0
1,96,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,107.67,0,1,9,2.0,0
1,96,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,96.9,0,1,9,2.0,0
0,99,July,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,107.0,0,1,9,2.0,0
0,66,July,BB,Online TA,TA/TO,A,B,0,No Deposit,0,Transient,73.41,0,0,11,2.0,1
0,38,July,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,109.9,0,2,14,2.0,0
0,38,July,HB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,109.9,0,2,14,2.0,0
0,113,July,BB,Direct,Direct,H,H,1,No Deposit,0,Transient,187.5,1,3,15,3.0,0
0,0,July,BB,Corporate,Corporate,A,C,0,No Deposit,0,Transient,134.0,0,0,1,1.0,1
1,62,July,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,91.5,0,0,3,2.0,0
1,39,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,132.44,0,0,3,2.0,0
0,37,July,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,106.9,0,0,6,2.0,0
1,58,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,131.86,0,0,7,2.0,0
0,37,July,BB,Online TA,TA/TO,H,H,0,No Deposit,0,Transient,216.13,1,0,8,4.0,0
0,57,July,FB,Groups,Direct,A,C,0,No Deposit,0,Transient-Party,107.0,0,0,2,2.0,1
0,57,July,FB,Groups,Direct,A,A,0,No Deposit,0,Transient-Party,107.0,0,0,2,2.0,0
0,57,July,FB,Groups,Direct,A,A,0,No Deposit,0,Transient-Party,107.0,0,0,2,2.0,0
0,57,July,FB,Groups,Direct,A,C,0,No Deposit,0,Transient-Party,107.0,0,0,2,2.0,1
0,57,July,FB,Groups,Direct,A,D,0,No Deposit,0,Transient,107.0,0,0,2,2.0,1
0,83,July,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,190.33,0,1,9,4.0,0
0,57,July,FB,Groups,Direct,A,A,0,No Deposit,0,Transient,107.0,0,0,2,2.0,0
0,57,July,FB,Groups,Direct,A,F,1,No Deposit,0,Transient-Party,94.0,0,0,2,1.0,1
1,57,July,FB,Groups,Direct,A,A,0,No Deposit,0,Transient-Party,0.0,0,0,2,2.0,0
0,57,July,FB,Groups,Direct,A,C,0,No Deposit,0,Transient-Party,98.75,0,0,2,2.0,1
0,57,July,FB,Groups,Direct,A,C,1,No Deposit,0,Transient-Party,148.23,0,0,2,3.0,1
0,57,July,FB,Groups,Direct,A,E,1,No Deposit,0,Transient-Party,94.0,0,0,2,1.0,1
0,57,July,FB,Groups,Direct,A,D,0,No Deposit,0,Transient,107.0,0,0,2,2.0,1
0,57,July,FB,Groups,Direct,A,D,0,No Deposit,0,Transient,107.0,0,0,2,2.0,1
0,57,July,FB,Groups,Direct,A,C,1,No Deposit,0,Transient-Party,148.23,0,0,2,3.0,1
0,57,July,FB,Groups,Direct,A,A,1,No Deposit,0,Transient-Party,0.0,0,0,2,1.0,0
0,57,July,FB,Groups,Direct,A,A,0,No Deposit,0,Transient-Party,107.0,0,0,2,2.0,0
0,57,July,FB,Groups,Direct,A,A,0,No Deposit,0,Transient,107.0,0,0,2,2.0,0
0,57,July,FB,Groups,Direct,A,A,0,No Deposit,0,Transient,107.0,0,0,2,2.0,0
0,57,July,FB,Groups,Direct,A,A,0,No Deposit,0,Transient-Party,107.0,0,0,2,2.0,0
0,57,July,FB,Groups,Direct,A,C,0,No Deposit,0,Transient-Party,98.75,0,0,2,2.0,1
1,66,July,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,195.0,0,1,2,4.0,0
0,13,July,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,120.6,0,1,2,2.0,1
0,50,July,BB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,123.2,0,0,1,2.0,0
1,48,July,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,112.0,0,0,1,1.0,0
1,0,July,BB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,123.2,0,0,1,2.0,0
0,7,July,BB,Online TA,TA/TO,C,C,1,No Deposit,0,Transient,169.0,1,1,1,4.0,0
0,0,July,BB,Direct,Direct,H,G,1,No Deposit,0,Transient,198.0,1,0,2,4.0,1
1,66,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,103.5,0,1,2,2.0,0
0,13,July,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,135.6,0,1,2,3.0,1
0,66,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,103.5,0,1,2,2.0,0
0,10,July,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,184.0,1,0,3,2.0,0
1,10,July,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,134.0,0,0,3,2.0,0
1,58,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,147.0,0,0,3,2.0,0
1,17,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,151.33,0,0,3,2.0,0
0,19,July,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,121.33,0,1,3,2.0,1
0,10,July,BB,Direct,Direct,D,D,0,No Deposit,0,Transient-Party,150.2,0,1,5,2.0,0
1,12,July,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,139.0,0,0,5,2.0,0
0,10,July,BB,Direct,Direct,D,D,1,No Deposit,0,Transient-Party,150.2,0,1,5,1.0,0
0,63,July,BB,Online TA,TA/TO,A,F,0,No Deposit,0,Transient,75.44,0,1,4,2.0,1
1,35,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,135.0,0,0,4,2.0,0
0,113,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,166.0,0,1,6,2.0,0
1,35,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,135.0,0,0,6,2.0,0
0,68,July,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,130.0,0,0,7,2.0,0
0,113,July,BB,Offline TA/TO,TA/TO,A,A,1,No Deposit,0,Transient,96.3,0,0,8,2.0,0
0,21,July,HB,Direct,Direct,E,E,1,No Deposit,0,Transient,160.0,0,0,14,1.0,0
0,6,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,0.0,0,1,0,2.0,0
0,7,July,BB,Direct,Direct,A,F,0,No Deposit,0,Transient,127.25,0,1,2,2.0,1
0,17,July,BB,Online TA,TA/TO,E,F,0,No Deposit,0,Transient,164.0,0,2,2,2.0,1
0,1,July,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,144.5,0,0,2,2.0,1
0,2,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,112.0,0,0,2,2.0,0
1,15,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,1,2,2.0,0
1,7,July,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,127.25,0,1,2,2.0,0
0,11,July,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,155.5,1,0,2,2.0,1
1,6,July,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient,110.5,0,1,2,2.0,1
0,1,July,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,144.5,0,0,2,2.0,0
0,1,July,BB,Direct,Direct,D,E,0,No Deposit,0,Transient,144.5,0,0,2,2.0,1
0,48,July,BB,Offline TA/TO,TA/TO,D,F,0,No Deposit,0,Transient,123.0,0,0,2,2.0,1
0,15,July,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,120.6,0,1,2,2.0,1
1,3,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,107.6,0,0,2,1.0,0
1,23,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,1,3,2.0,0
0,53,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,107.0,0,0,5,2.0,0
0,53,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,133.75,1,0,5,3.0,0
0,94,July,BB,Direct,Direct,A,D,0,No Deposit,0,Transient,103.5,0,0,5,2.0,1
0,64,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,84.8,0,1,5,1.0,0
0,53,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,107.0,0,0,5,2.0,0
0,53,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,107.0,1,0,5,1.0,0
0,64,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,84.8,0,1,5,1.0,0
0,53,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,107.0,1,0,5,2.0,0
0,24,July,BB,Direct,Direct,G,G,1,No Deposit,0,Transient,195.0,0,1,5,4.0,0
0,24,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,164.0,0,0,6,2.0,0
0,23,July,BB,Direct,Direct,G,G,0,No Deposit,0,Transient,195.0,0,0,7,4.0,0
0,53,July,BB,Online TA,TA/TO,A,D,1,No Deposit,0,Transient,125.0,0,2,7,2.0,1
1,23,July,BB,Direct,Direct,G,G,0,No Deposit,0,Transient,195.0,0,0,7,4.0,0
0,90,July,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,132.3,0,3,7,2.0,0
0,79,July,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,145.0,0,2,7,2.0,0
0,43,July,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,92.0,0,0,7,2.0,0
0,90,July,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,132.3,0,3,7,2.0,0
0,65,July,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,147.0,0,2,8,2.0,0
0,65,July,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,167.0,1,2,8,2.0,0
0,99,July,BB,Direct,Direct,H,H,0,No Deposit,0,Transient,210.0,0,1,8,3.0,0
0,25,July,HB,Direct,Direct,F,F,1,No Deposit,0,Transient,194.9,0,2,10,2.0,0
0,92,July,BB,Online TA,TA/TO,A,A,3,No Deposit,0,Transient,103.5,1,3,3,2.0,0
0,91,July,BB,Online TA,TA/TO,A,A,3,No Deposit,0,Transient,118.5,0,3,3,3.0,0
0,38,July,HB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,192.0,0,1,3,3.0,0
0,6,July,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,128.27,0,0,3,2.0,0
0,38,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,135.0,0,0,3,2.0,0
0,13,July,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,126.3,0,2,3,2.0,0
1,32,July,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,0,3,2.0,0
0,315,July,BB,Offline TA/TO,TA/TO,A,D,0,No Deposit,0,Transient,96.3,0,0,3,2.0,1
0,8,July,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,126.3,0,2,3,2.0,1
1,0,July,BB,Direct,Direct,L,C,0,No Deposit,0,Transient,136.0,0,0,1,2.0,1
0,91,July,BB,Online TA,TA/TO,A,A,4,No Deposit,0,Transient,118.5,0,3,3,3.0,0
0,3,July,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient,116.33,1,1,3,2.0,1
